CHROM POSITION	GENE	library_15
Z_41508271_41508368	MIR27B	0.00000
Z_41519886_41607695	FANCC	2.96727
Z_41631162_41693703	PTCH1	6.45939
Z_41826132_41867693	CZH9ORF102	5.22608
Z_41971424_41998853	ZNF367	0.00000
Z_42002071_42022764	SLC35D2	0.00000
Z_42022834_42030818	LOC100858851	4.20412
Z_42038774_42060477	HABP4	1.69938
Z_42073490_42120167	CDC14B	0.31153
Z_42121015_42126559	C9ORF21	0.26176
Z_42184041_42195906	LOC770548	0.00000
Z_42199439_42211505	LOC101747436	0.00000
Z_42249103_42257660	LOC427470	0.00000
Z_42279736_42284402	CFC1B	0.00000
Z_42326516_42396276	LRRC2	0.00000
Z_42408319_42408868	LOC101750418	0.00000
Z_42696305_42913290	CNTNAP4	0.00000
Z_42985839_42988686	LOC101747628	1.76331
Z_43031407_43052583	LOC101750465	2.58398
Z_43080397_43106719	SPINZ	17.56220
Z_43120003_43127453	LOC101747883	0.19151
Z_43127561_43145909	NXNL2	4.30335
Z_43175573_43197303	LOC101748035	0.23230
Z_43225746_43236789	LOC101747987	0.04367
Z_43278080_43294150	LOC101748261	0.00000
Z_43294256_43303993	S1PR3	0.08801
Z_43310380_43411522	SHC3	0.11940
Z_43411612_43414512	CKS2	2.65251
Z_43414991_43445472	SECISBP2	1.70611
Z_4342382_4353642	LOC101751909	0.00000
Z_43458245_43483386	SEMA4D	4.93456
Z_435848_439872	ST8SIA3	0.00000
Z_43589650_43590574	GADD45B	1.07847
Z_43624603_43657254	LOC101748769	0.00000
Z_43641640_43644687	LOC101748809	0.00000
Z_43717420_43724844	LOC101748847	0.00000
Z_43854798_43871395	DIRAS2	0.00000
Z_43885611_43904167	LOC101748882	0.00000
Z_43922920_43974801	SYK	1.08578
Z_43980622_43981598	TPPP2	0.00000
Z_44018311_44019830	LOC101749075	0.00000
Z_44066087_44176409	AUH	5.04283
Z_44203798_44204182	-	18.26040
Z_44204911_44205218	-	34.10740
Z_44205821_44207406	NFIL3	10.71510
Z_44238651_44244593	LOC101749204	0.00000
Z_44328396_44479158	ROR2	0.37926
Z_44509503_44543955	SPTLC1	6.40473
Z_44551737_44556176	LOC101749363	0.39483
Z_44617483_44709304	CDC42SE2	18.32130
Z_44722548_44742397	LOC101749463	0.00000
Z_44732923_44733979	C20ORF134	0.00000
Z_44742488_44756503	LYRM7,MIR1456	4.75823
Z_44758625_44762622	HINT1	134.23100
Z_44961319_45109082	CHSY3	1.18937
Z_45135077_45143250	KIAA1024L	0.00000
Z_45147187_45308762	ADAMTS19	2.11093
Z_45404950_45444190	ISOC1	13.76930
Z_45455512_45499709	SLC27A6	0.43076
Z_45523933_45562942	YTHDC2	5.19186
Z_45574399_45775925	MCC	2.51197
Z_45777088_45803605	DCP2	4.21863
Z_45810575_45811242	LOC101748231	0.00000
Z_45811318_45828704	REEP5	48.35880
Z_45833460_45839735	SRP19	70.12710
Z_45849956_45938443	APC	7.90446
Z_46010933_46138160	EPB41L4A	1.23963
Z_46263609_46283078	C5ORF13	0.61849
Z_46333365_46341828	STARD4	19.62630
Z_46363510_46520983	CAMK4	2.24018
Z_46511090_46513605	LOC101748884	0.00000
Z_46550070_46580017	WDR36	17.54920
Z_46627894_46646540	LOC101749019	0.44955
Z_46646706_46660697	SLC25A46	7.26175
Z_46766587_46776316	LOC101749058	0.00000
Z_46833326_46845616	LOC101749093	0.00000
Z_46975735_47095253	MAN2A1	14.66640
Z_47187712_47223393	PJA2	6.64925
Z_47258974_47438801	FER	1.84961
Z_47490886_47501426	LOC101749818	0.00000
Z_47510100_47799384	FBXL17	4.78316
Z_47518846_47521005	LOC101749436	0.00000
Z_477165_592930	WDR7	1.90516
Z_47842089_47857318	LOC101749868	0.00000
Z_47871033_48073193	EFNA5	2.21462
Z_48153731_48167572	LOC101749911	0.00000
Z_48170959_48197654	LOC101749946	0.00000
Z_48358328_48359645	LOC101749991	0.00000
Z_48507855_48508011	LOC101751867	0.00000
Z_48911837_48912288	-	13.31840
Z_48918083_48925912	LOC101750038	5.28455
Z_49291823_49294202	LOC100857299	2.72332
Z_49617895_49649596	LOC101750200	0.00000
Z_49622078_49626053	LOC101750149	0.00000
Z_49682576_49695342	NUDT12	3.18131
Z_49703768_49740327	LOC101750347,LOC431615	0.10321
Z_49778444_49788889	C5ORF30	4.55113
Z_49794438_49847102	PPIP5K2	8.87544
Z_49847134_49860523	GIN1	4.43735
Z_49867380_49996230	PAM	14.43630
Z_50080329_50106739	SLCO4C1	0.14365
Z_50467929_50469557	LOC100857471	0.00000
Z_50469667_50523143	ST8SIA4	1.50160
Z_50525652_50530561	LOC101751096	0.19666
Z_50530620_50532097	LOC101751187	0.00000
Z_50577955_50603589	LOC101751242	0.00000
Z_50631905_50645667	FAM174A	43.88970
Z_50652433_50658263	LOC101751409	0.00000
Z_50760931_50763373	LOC101751451	0.00000
Z_5080127_5082647	LOC101749944	0.00000
Z_51091931_51099330	LOC101752150	0.00000
Z_51097768_51146189	CHD1	10.78760
Z_51157757_51173408	RGMB	2.29115
Z_51361516_51373542	RIOK2	25.13640
Z_51376276_51404560	LIX1	0.51225
Z_51412492_51413902	LOC101751644	0.00000
Z_51421520_51474831	LNPEP	7.20084
Z_51476690_51482297	LOC101751762	0.00000
Z_51527686_51601003	SHB	20.18890
Z_51729296_51815790	RNF38	13.87420
Z_51822746_51826468	LOC101752070	0.00000
Z_51827373_51834809	TRIM14	1.16277
Z_51836581_51845476	NANS	55.09040
Z_51863826_51878610	CLTA	91.91080
Z_51882412_51919598	GNE	6.80858
Z_52002206_52003715	LOC100857660	0.00000
Z_52049694_52065747	LOC101752111	0.00000
Z_52088141_52191969	CPLX2	0.00000
Z_52290979_52304459	LOC101752249	0.06818
Z_52435010_52491616	PCGF3	3.98528
Z_52533408_52549074	MFSD7	1.71933
Z_52562146_52620285	LOC396120	0.00000
Z_52638868_52640797	LOC101752317	0.00000
Z_52675996_52695331	LOC101747437	0.00000
Z_52683605_52685658	LOC101747371	0.00000
Z_52700359_52702395	LOC101747274	0.00000
Z_52709653_52711400	LOC101747541	0.00000
Z_52717107_52803693	TRABD2A	0.00000
Z_52938512_52945699	LOC101747733	0.00000
Z_52969544_52973815	LOC101747776	0.85056
Z_52973887_52984121	LOC101747817	1.23156
Z_53002357_53008671	LOC100857745	127.52000
Z_53009844_53010364	-	15.61370
Z_53044633_53163743	PIGG	5.77866
Z_53085184_53087108	LOC101748416	0.00000
Z_53088221_53091178	LOC101748348	0.40266
Z_53098554_53100391	LOC101748283	0.21436
Z_53191229_53191721	-	18.27450
Z_53191785_53192420	-	20.60370
Z_53192513_53192811	-	36.92910
Z_53193372_53193822	-	25.40790
Z_53193874_53261121	GAK	11.79850
Z_53264532_53287722	LOC427292	53.84360
Z_53289345_53292114	LOC101748564	0.00000
Z_53292641_53306317	TMEM175	11.75550
Z_53307242_53309111	ATP5I	334.23700
Z_53311707_53339972	PDE6B	0.00000
Z_53350462_53355793	LOC396454	0.00000
Z_53357809_53404887	IDUA	0.28114
Z_53360758_53397399	LOC101748788	0.12016
Z_53426271_53435309	CHRNA6	0.00000
Z_53439622_53449536	CHRNB3	0.15824
Z_53451877_53456520	LOC101748962	0.18157
Z_53456577_53463199	LOC101749020	3.10917
Z_53463212_53468019	THAP1	4.26732
Z_53468122_53470733	LOC770141	1.71264
Z_53471866_53472235	-	19.89730
Z_53472410_53472771	-	25.06810
Z_53473220_53474093	-	8.35677
Z_53474404_53474913	-	18.33400
Z_53475265_53475518	-	53.99860
Z_53475730_53476452	-	13.96790
Z_53477625_53478141	-	14.75970
Z_53478206_53478618	-	23.72210
Z_53492718_53493376	-	17.38630
Z_53494949_53495444	-	16.95570
Z_53495836_53509393	RNF170	2.95595
Z_53516900_53595553	HOOK3	5.16959
Z_53599325_53653701	KCMF1	30.12340
Z_53653588_53654697	LOC101749261	0.00000
Z_53666714_53679397	FNTA	11.14680
Z_53681703_53692241	FUT10	0.00000
Z_53782294_53880414	NRG1	1.74961
Z_54067693_54088097	LOC100857930	0.00000
Z_54232970_54239543	LOC101749613	0.00000
Z_54352515_54367785	LPL	3.87946
Z_54392426_54519437	PSD3	2.79764
Z_54537070_54546227	NIPSNAP3A	17.49120
Z_54549995_54641344	ABCA1	1.05327
Z_54662231_54666613	LOC101749947	0.00000
Z_54741719_54809405	SLC44A1	16.93740
Z_54809477_54810050	-	21.39260
Z_54810153_54810403	-	61.63810
Z_54810534_54811064	-	25.22440
Z_54832451_54861254	FSD1L	0.57055
Z_54866217_54885161	FKTN	9.12561
Z_54924185_54939323	TMEM38B	2.08182
Z_54952641_54955065	LOC101750617	0.00000
Z_54966706_54971758	LOC101750789	0.00000
Z_54981290_55010996	LOC101750827	0.00000
Z_55027982_55038028	LOC101750868	0.05948
Z_55195341_55200873	LOC101750911	0.00000
Z_55254358_55260644	LOC101750950	0.00000
Z_55279923_55299660	LOC101750995	0.00000
Z_55321445_55372111	ZNF462	3.15731
Z_55450211_55486727	RAD23B	27.25840
Z_55526614_55531085	KLF4	9.82689
Z_55545834_55557420	LOC101751718	0.00000
Z_55712661_55740765	LOC101751763	0.00000
Z_55889388_55891410	LOC100858097	0.00000
Z_55997064_55998452	LOC101748012	0.00000
Z_56000867_56002722	LOC101748070	0.00000
Z_56005242_56014183	PHAX	28.73630
Z_56014643_56015006	-	22.69650
Z_56036885_56061129	LMNB1	28.07270
Z_56067365_56093972	MARCH3	0.00000
Z_56103846_56122943	LOC101748204	0.00000
Z_56142976_56152970	CZH5ORF63	6.63409
Z_56172748_56274023	MEGF10	0.04538
Z_56280649_56307316	PRRC1	19.77770
Z_56347373_56348074	LOC100859328	0.00000
Z_56438854_56444585	LOC101748495	0.00000
Z_56515834_56570590	SLC12A2	4.33703
Z_56575948_56576380	LOC101748715	0.00000
Z_56587160_56749318	FBN2	0.26234
Z_56827312_56841808	ERAP1	4.92606
Z_56842855_56843543	-	16.30840
Z_56844479_56903858	CAST	16.11130
Z_56930606_56938267	LOC101748985	0.00000
Z_56954776_56984081	PCSK1	0.55937
Z_57089965_57146545	ELL2	9.30959
Z_57167985_57176371	GLRX	1.81720
Z_57181364_57211621	RHOBTB3	0.41208
Z_57230465_57233561	RFESD	0.44618
Z_57237448_57248691	ARSK	1.32234
Z_57248748_57293848	TTC37	6.58623
Z_57296930_57352375	FAM81B	0.00000
Z_57325535_57330501	LOC101749778	0.00000
Z_57354748_57620682	MCTP1	0.08182
Z_57362604_57371994	LOC101750218	0.00000
Z_57631692_57672860	ANKRD32	1.67997
Z_57672792_57720111	LOC101750325	0.00000
Z_57756615_57903776	KIAA0825	0.09384
Z_57916144_58179199	FAM172A	9.89228
Z_58180366_58185078	LOC101750691	0.00000
Z_58188716_58190151	LOC101750648	0.00000
Z_58198632_58207677	LOC100859519	5.88504
Z_58211636_58221938	LOC101750828	0.00000
Z_58234175_58274598	LOC101751097	0.00000
Z_58491112_58496848	LOC101751131	0.11836
Z_58697526_58699110	LOC101751166	0.00000
Z_58701155_58702694	LOC100859125	0.00000
Z_59156707_59170356	ARRDC3	63.93010
Z_59239389_59500200	GPR98	0.18583
Z_593097_607664	TXNL1	70.71730
Z_59512267_59516247	LYSMD3	4.84277
Z_59517247_59541016	POLR3G	0.25164
Z_59541058_59549307	MBLAC2	0.70147
Z_59554254_59557478	LOC101751619	0.00000
Z_59560282_59576883	CETN3	8.73873
Z_59578828_59681931	LOC101751783	0.04171
Z_60095755_60116154	LOC101752071	0.00000
Z_60127827_60264854	MEF2C	0.05406
Z_6016383_6735968	CELF4	0.00000
Z_60283160_60286159	LOC101752151	0.00000
Z_60287017_60287904	LOC101752112	0.00000
Z_60287926_60290192	LOC100859691	0.00000
Z_60293369_60293456	MIR9-2	0.00000
Z_60415362_60416373	LOC101748310	0.00000
Z_60417025_60461498	TMEM161B	6.40248
Z_60635816_60637283	LOC101748373	0.00000
Z_60643415_60646287	LOC101748432	0.00000
Z_60653364_60654234	LOC101747563	0.00000
Z_60672488_60680618	LOC101748496	0.00000
Z_60682679_60686080	LOC101748547	0.00000
Z_60690601_60694485	LOC101747649	0.00000
Z_60696924_60699852	LOC101747800	0.00000
Z_60703455_60706580	LOC101748605	0.00000
Z_60709772_60712297	LOC101747856	0.00000
Z_60715815_60718855	LOC101747920	0.00000
Z_60722735_60725965	LOC101747989	0.00000
Z_60729430_60732284	LOC101748660	0.00000
Z_60735409_60738807	LOC101748716	0.00000
Z_60741244_60743647	LOC101748055	0.00000
Z_60743680_60744688	LOC101748118	0.00000
Z_60797572_60799971	LOC101750933	0.00000
Z_60800004_60801012	LOC101750996	0.00000
Z_60805745_60808180	LOC101748497	0.00000
Z_60812014_60813785	LOC101748548	0.00000
Z_60822443_60832002	CCNH	9.03051
Z_60834465_60896095	RASA1	16.24910
Z_60913643_60918168	LOC101751331	0.05836
Z_60993652_60995396	LOC101751430	0.28719
Z_61060329_61062985	COX7C	250.42500
Z_61305442_61311367	LOC101751594	2421.93000
Z_613200_743010	NEDD4L	12.73770
Z_613355_615970	LOC101747484	0.00000
Z_61481224_61483515	LOC101751645	0.00000
Z_61489554_61494690	LOC101751701	0.00000
Z_61709612_61713558	LOC101751745	0.00000
Z_61938806_61940258	LOC101748606	0.05995
Z_61941657_61943109	LOC101748662	0.05995
Z_61947642_61949357	LOC101751784	0.04836
Z_61950802_61952184	LOC101751839	0.00000
Z_61982828_62259404	EDIL3	0.06355
Z_62345173_62437996	HAPLN1	0.00000
Z_62381913_62384320	LOC101747409	126.30700
Z_62474980_62580840	VCAN	0.38056
Z_62596594_62607278	LOC101747523	0.00000
Z_62612404_62793173	XRCC4	7.86672
Z_62615972_62616062	MIR1756A	0.00000
Z_62793305_62814862	TMEM167A	12.22950
Z_62827084_62908910	LOC101747734	0.11704
Z_63161765_63183058	ATP6AP1L	0.00000
Z_63182971_63185000	RPS23	465.54300
Z_63195571_63278364	ATG10	1.74814
Z_63278525_63300288	LOC101747967	0.00000
Z_63311592_63314741	LOC101748071	0.00000
Z_63345783_63523928	SSBP2	0.38862
Z_63361501_63371450	LOC101748119	0.00000
Z_63526196_63557235	ACOT12	0.00000
Z_63560343_63566635	ZCCHC9	11.45890
Z_63575011_63596691	CKMT2	0.00000
Z_63601956_63729116	RASGRF2	0.32770
Z_63759683_63877027	MSH3	3.90636
Z_63877049_63893040	DHFR	3.31045
Z_63904355_63916933	ANKRD34B	0.38052
Z_63917073_63928104	LOC100859442	0.51364
Z_63926252_63939505	FAM151B	0.55583
Z_63929202_63933015	LOC768418	1.59226
Z_63940013_63984291	CCDC125,ZFYVE16	5.32463
Z_63984742_63988783	LOC425215	26.43650
Z_63988841_64004750	RAD17	3.14814
Z_64005305_64009361	LOC101749525	0.00000
Z_64012282_64015477	LOC101749640	0.00000
Z_64018841_64022178	LOC101749743	0.00000
Z_64027052_64031331	LOC101749891	0.00000
Z_64033356_64035653	LOC101749992	0.00000
Z_64042499_64046536	LOC101750108	0.00000
Z_64061248_64063718	LOC101750348	0.00000
Z_64241520_64246906	LOC101750451	0.00000
Z_64341045_64345181	LOC101750508	0.03019
Z_64474773_64480825	LOC101750733	0.00000
Z_64494290_64498788	LOC101750829	0.00000
Z_64516993_64517941	LOC101750934	0.00000
Z_64783771_64788296	CCDC81	0.00000
Z_64830189_64897699	GRIN3A	0.00000
Z_64903373_64921779	RNF20	34.19710
Z_64921903_64930373	LOC101751132	0.00000
Z_64931453_64941984	C9ORF125	1.16204
Z_64949131_64957855	ALDOB	428.24200
Z_64959526_64960303	MRPL50	21.46640
Z_64961683_65089003	LOC427306	0.00000
Z_65089159_65100040	LOC101751355	0.00000
Z_65129299_65132969	LOC101751393	0.21724
Z_65138760_65142562	LOC101751487	0.20403
Z_65148159_65151990	LOC101751577	0.20130
Z_65157806_65161378	LOC101751952	0.19376
Z_65167048_65170850	LOC101751840	0.20403
Z_65176443_65180277	LOC101751746	0.20112
Z_65206408_65211931	LOC101752040	0.00000
Z_65248480_65250330	LOC100859672	0.00000
Z_65254229_65262738	LOC101752072	0.00000
Z_65644246_65663759	AKAP2	0.00000
Z_65673608_65679661	SLC46A2	0.16837
Z_65685584_65735032	SNX30	5.71694
Z_65744964_65755449	CZH9ORF80	29.89530
Z_65770906_65771415	-	15.09860
Z_65772722_65773277	-	10.30790
Z_65773675_65774726	-	11.64760
Z_65774806_65831414	KIAA1958	9.83526
Z_65848499_65861103	HSDL2	29.87160
Z_65889738_65944419	ROD1	5.25198
Z_65952441_65956096	LOC101748771	0.03654
Z_65959656_65963310	LOC101748828	0.03654
Z_65966870_65969979	LOC101748886	0.25660
Z_65978460_66018630	SUSD1	1.37869
Z_66042331_66044090	LOC101747687	0.00000
Z_66077012_66103943	UGCG	11.43150
Z_66157723_66208338	CZH9orf84	0.00000
Z_66210688_66216623	GNG10	5.03706
Z_66220522_66227868	DNAJC25	21.47450
Z_66228285_66287905	KIAA0368,MIR1452	7.10313
Z_66269414_66269499	MIR1459	0.00000
Z_66288452_66312320	SMC2	12.06350
Z_66312616_66332911	PTGR1	58.98120
Z_66332941_66338804	LOC769694	9.06426
Z_66343847_66349205	TXN	339.88800
Z_66353225_66361846	LOC101748205	0.00000
Z_66365757_66491299	SVEP1	1.78796
Z_66541605_66585899	MUSK	0.37366
Z_66633519_66633996	-	18.07410
Z_66635858_66677483	LPAR1	17.92910
Z_66728988_66739899	LOC101748336	0.00000
Z_66739984_66743397	LOC769884	0.00000
Z_66845831_66857904	LOC101748433	0.06773
Z_66862800_66896778	NPR1	0.39538
Z_66896686_66901924	LOC769987	0.00000
Z_66910028_66911267	TMEM215	0.00000
Z_66938545_66938963	LOC101748700	0.00000
Z_66939073_66943656	TOPORS	5.02945
Z_66988957_66993448	LOC101748734	0.00000
Z_67035855_67045193	LOC101748770	0.00000
Z_67060178_67069396	LOC100857344	0.00000
Z_67074959_67084354	LOC101749002	0.00000
Z_67086566_67091241	LOC101748912	0.00000
Z_67091491_67093000	LOC101749059	0.00000
Z_67099772_67108829	LOC101749312	0.83919
Z_67243331_67328155	ELAVL2	0.00000
Z_67495959_67503846	LOC101750202	0.00000
Z_67618773_67625275	LOC101750303	0.03957
Z_67638951_67646722	LOC101750371	0.08433
Z_67659128_67666899	LOC101750584	0.08433
Z_67679324_67687097	LOC101750770	0.08424
Z_67699504_67707277	LOC101750975	0.08424
Z_6775291_6782753	LOC100858543	0.40087
Z_67761431_67772328	LOC101749111	0.00488
Z_67781410_67792257	LOC101751167	0.00555
Z_67801516_67811832	LOC101749183	0.00605
Z_67822966_67832683	LOC101749242	0.00638
Z_67840440_67851353	LOC425742	0.00567
Z_67859104_67870870	LOC101749346	0.00454
Z_67877995_67888935	LOC101749390	0.00563
Z_67897470_67908302	LOC101749464	0.00580
Z_67916548_67926949	LOC100857444	0.00577
Z_67964770_67970054	LOC101751281	0.11225
Z_68021161_68022520	TUSC1	9.11069
Z_68024354_68032473	LOC427362	0.21506
Z_68047066_68056379	LOC101751544	0.00000
Z_6804905_6961626	KIAA1328	9.46450
Z_68288258_68295743	LOC100857514	0.04981
Z_68307478_68308000	-	14.48110
Z_68310084_68327140	CZH9ORF82	14.33060
Z_68328877_68346166	PLAA	18.72270
Z_68346352_68378359	IFT74	0.79581
Z_68352384_68358225	LOC101752041	3.52291
Z_68386049_68422365	TEK	0.09789
Z_68425070_68431574	LOC427369	3.54709
Z_68434901_68436102	-	21.27430
Z_68436174_68437947	-	19.60610
Z_68438006_68521915	MOBKL2B	19.84770
Z_68515093_68516443	LOC101747389	0.28694
Z_68527139_68532592	LOC101747968	0.00000
Z_68539120_68607487	C9ORF72,LOC101749527	2.23178
Z_68662669_69141063	LINGO2	0.00000
Z_69307782_69316230	LOC427371	0.00000
Z_6937197_6937940	-	10.37280
Z_69581894_69595904	LOC101748586	0.00000
Z_6961870_6985868	C18ORF10	4.58056
Z_6987456_7000306	AQP7	0.00000
Z_69942606_69948397	LOC101748626	0.52873
Z_70158938_70159873	LOC101748661	0.00000
Z_70197516_70202707	LOC101748719	1.71506
Z_7020211_7024203	PINLYP	0.00000
Z_70304631_70350958	CORO2A	6.34779
Z_70354647_70374898	TBC1D2	2.98773
Z_70375230_70406608	IKBKAP	16.71090
Z_70408806_70417800	APTX	22.86190
Z_70410286_70410381	TRNAI-UAU	0.00000
Z_70417877_70425609	DNAJA1	157.71300
Z_70429958_70441699	SMU1	37.77870
Z_70455796_70456225	-	16.08320
Z_70456299_70457257	-	11.33990
Z_70457340_70474687	B4GALT1	12.15530
Z_70476649_70482938	SPINK4	0.22740
Z_70487639_70492461	HEMGN	0.00000
Z_70502567_70503535	FOXE1	0.00000
Z_70503888_70514875	LOC101749568	0.00000
Z_7054068_7068280	AQP3	0.00000
Z_70555336_70562048	XPA	83.46850
Z_70558468_70558566	MIR1583	0.00000
Z_70563525_70595518	NCBP1	27.50090
Z_70567944_70568033	MIR2131	0.00000
Z_70595547_70610930	TSTD2	4.46762
Z_70614662_70631773	TMOD1	3.76673
Z_70636825_70677425	TDRD7	6.71519
Z_70683783_70772095	DGKQ	2.96993
Z_70787482_70824265	ACO1	36.74690
Z_70860436_70870204	LOC100857921	0.02283
Z_70876003_70881286	LOC101750219	0.00000
Z_70881499_70885383	LOC101749779	0.08164
Z_70892729_70901721	LOC100857948	0.02921
Z_70908674_70918501	LOC100857986	0.02226
Z_70977045_71124845	PRR16	0.00000
Z_7113127_7146464	NOL6	43.39650
Z_71371124_71426580	HSD17B4	43.80540
Z_71440731_71444182	TNFAIP8	7.35630
Z_71491531_71564414	DMXL1	1.55461
Z_71584652_71659480	DTWD2	2.89668
Z_7163003_7214037	UBE2R2	4.61109
Z_7163349_7166303	LOC101751206	0.00000
Z_71844782_71874524	LOC431648	0.21738
Z_7217636_7355495	LOC407092	15.10540
Z_7230965_7231577	IFNB	0.00000
Z_7233778_7247062	LOC100857947,LOC100859032	0.46373
Z_72384588_72499950	SEMA6A	3.02055
Z_7240081_7243399	LOC100857744	0.24450
Z_7244017_7245253	LOC100857403	0.09624
Z_7248645_7251039	LOC100859414	0.18834
Z_7254169_7254932	IFNA3	0.18422
Z_72555579_72649451	COMMD10	10.15730
Z_7257780_7258874	LOC100858506	0.07465
Z_7260024_7266551	LOC100858177	0.18447
Z_7263779_7265017	LOC101751450	0.09605
Z_72649554_72653449	ARL14EPL	0.14010
Z_72663876_72697962	LOC431649	0.89328
Z_7267044_7272737	LOC100858762	0.21361
Z_72727219_72756256	AP3S1	49.49900
Z_7272829_7274029	LOC776018	0.13640
Z_72756281_72759990	ATG12	16.34230
Z_72766593_72776618	CDO1	56.34380
Z_72803803_72816494	LOC101751578	0.21441
Z_7280712_7281734	LOC768614	0.12142
Z_72816578_72824334	TMED7	81.13810
Z_72829661_72840638	MARVELD2	6.72815
Z_72841378_72852286	GTF2H2	17.08860
Z_72857238_72862735	SMN	66.44040
Z_72863430_72869520	-	383.58700
Z_72869765_72924857	LOC427394	5.89646
Z_72925010_72961110	MCCC2	9.65500
Z_72967896_72968815	CARTPT	1.44568
Z_73093573_73162475	KCNN2	1.94092
Z_73230811_73232474	LOC101751929	0.00000
Z_73232874_73248280	LOC101751964	0.06406
Z_73254570_73268289	ADCY10	0.04921
Z_73284629_73289598	LOC101747990	0.04779
Z_73297196_73312440	LOC101747756	0.06407
Z_73318490_73322598	LOC101747688	0.00000
Z_73322978_73331245	ADCY10	0.04016
Z_73339875_73352733	LOC100858603	0.03818
Z_73361530_73363082	LOC101747355	0.06598
Z_73374072_73375999	LOC101748233	0.58800
Z_73468555_73470712	LOC101748349	4.15406
Z_7369271_7399809	DCAF12	8.77047
Z_7402721_7434274	UBAP1	8.70588
Z_74157747_74158903	LOC101748455	31.74060
Z_7434389_7436272	LOC101752051	7.63806
Z_7436887_7437429	-	15.57020
Z_7437757_7472456	KIF24	1.17301
Z_74438428_74439467	LOC101749948	68.31590
Z_74447943_74451514	LOC101749994	2.03087
Z_74663328_74664103	LOC101750040	113.77700
Z_74711927_74714980	LOC101750083	4.84219
Z_7472534_7478996	NUDT2	3.22554
Z_7480235_7496152	LOC427400	0.26464
Z_7501454_7507398	LOC431653	0.16551
Z_7510217_7521964	KIAA1161	0.71172
Z_7522616_7526847	C9ORF24	0.00000
Z_7528159_7529033	-	11.28930
Z_7529737_7629668	CZH9ORF25	3.95048
Z_75414429_75416840	LOC101750150	0.51323
Z_75517722_75518064	LOC101750284	0.00000
Z_75568024_75568525	LOC101750248	1.89811
Z_75620529_75622457	LOC101750203	4.54799
Z_75711552_75713626	LOC101750395	4.49770
Z_75774075_75775337	LOC101750433	1.62713
Z_75866085_75969563	LOC100858705	2.05856
Z_76102900_76121093	LOC101750510	1.74941
Z_761053_761130	MIR122-1	0.00000
Z_7629816_7763970	DNAI1	0.30745
Z_76340888_76342945	LOC101750557	4.87835
Z_768081_807313	ALPK2	0.00000
Z_77203811_77275275	LOC101750692	26.65230
Z_77369522_77374282	LOC101750649	4.04117
Z_7764478_7765877	ENHO	0.55036
Z_7768015_7770190	C9ORF23	24.06500
Z_77688064_77688553	LOC101751560	2.07117
Z_7772956_7780532	DCTN3	26.52830
Z_77740623_77926049	LOC101751431	1.11873
Z_7783980_7797499	LOC100858693	0.00000
Z_77878270_77879120	LOC101751472	150.86500
Z_77956488_78177527	LOC101751243	5.16020
Z_7800903_7802812	SIGMAR1	16.75900
Z_7802899_7807227	GALT	3.79130
Z_78309448_78311710	LOC101751665	0.00000
Z_78311927_78316559	LOC101749972	0.04381
Z_78317318_78322425	LOC101751596	0.04023
Z_78336379_78336473	MIR31	0.00000
Z_78413335_78445797	MTAP	7.45230
Z_78451151_78461101	CDKN2A	55.01370
Z_78463094_78466508	CDKN2B	81.04500
Z_78579571_78599102	TRIM36	0.00000
Z_78609247_78643691	PGGT1B	7.40713
